what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902064780
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineStart",1371902072109
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902076156
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902078711
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902079602
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902092148
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902107304
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902110017
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902116303
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902119850
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902126470
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineStart",1371902130660
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902136400
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902136572
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.cut",1371902141400
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1371902143791
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineStart",1371902161335
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902180144
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902183335
executed,command,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.edit.text.java.format",1371902187635
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902188901
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902194802
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902200153
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902212546
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902215319
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902233566
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902246684
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902267763
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902281695
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902302228
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902308557
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902317599
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902425422
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902438011
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902451515
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902497632
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902499908
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902505907
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902522344
executed,command,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.edit.text.java.format",1371902524961
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902526111
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902530617
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902551403
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902556922
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902562032
activated,perspective,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.JavaBrowsingPerspective",1371902586972
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902587159
activated,perspective,org.eclipse.team.cvs.ui,3.3.500.v20120522-1148,"org.eclipse.team.cvs.ui.cvsPerspective",1371902589113
opened,view,org.eclipse.team.cvs.ui,3.3.500.v20120522-1148,"org.eclipse.team.ccvs.ui.RepositoriesView",1371902589784
opened,view,org.eclipse.team.ui,3.6.201.v20130125-135424,"org.eclipse.team.ui.GenericHistoryView",1371902590019
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902590238
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1371902590425
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902590628
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902658272
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902659288
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902667293
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902676298
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371902688033
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371902689612
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902696263
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902696466
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902715102
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902715305
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineStart",1371902722196
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.select.lineEnd",1371902725477
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902818500
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902828735
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902841720
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1371902841970
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902893151
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902912952
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902919026
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902940256
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902949819
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902959635
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902969323
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371902977761
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903014605
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903029360
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903035627
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903051847
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371903074980
executed,command,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.edit.text.java.format",1371903077171
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371903078483
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1371903079343
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903082286
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903091505
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903099959
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903109603
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903118119
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903128657
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903137408
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903182522
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903193771
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903199384
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903199525
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371903217563
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903249119
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903251775
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903253771
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903258175
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903266866
executed,command,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.edit.text.java.format",1371903269570
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1371903270945
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903272508
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903341024
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1371903343547
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903349766
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.text.contentAssist.proposals",1371903407759
executed,command,org.eclipse.ui.workbench.texteditor,3.8.0.v20120523-1310,"org.eclipse.ui.edit.text.goto.lineEnd",1371903412119
